shuffle_id,status,max_real_part,min_kappa_in,min_kappa_out
435,stable,-1.000000000000000,-3.286111886496656,-1.511497568058985
436,stable,-1.000000000000000,-1.824743636623680,-1.691236141137779
437,stable,-1.000000000000000,-3.312950201581771,-1.439556416706182
438,stable,-1.000000000000000,-2.376794944453650,-1.610491383071349
439,stable,-1.000000000000000,-2.509772369015081,-1.630729371332563
440,stable,-1.000000000000000,-1.918197854363825,-1.111955188462161
441,stable,-1.000000000000000,-3.667799300994375,-1.635701446895837
442,stable,-1.000000000000000,-1.935228217895201,-1.834289330523461
443,stable,-1.000000000000000,-3.569819167493733,-1.648804035852663
444,stable,-1.000000000000000,-2.509369199991852,-1.381521976087242
445,stable,-1.000000000000000,-2.298708147773141,-1.711859044880839
446,stable,-1.000000000000000,-1.719981189899954,-1.502596443984658
447,stable,-1.000000000000000,-4.111302626304678,-1.364699136014679
448,stable,-1.000000000000000,-2.265286653455405,-1.337372737529222
449,stable,-1.000000000000000,-2.146293484976923,-2.040982173988596
450,stable,-1.000000000000000,-2.796514007315636,-2.016557291348363
451,stable,-1.000000000000000,-2.191280100056247,-1.182773483800702
452,stable,-1.000000000000000,-2.562035971175646,-1.554156997706741
453,stable,-1.000000000000000,-1.925476574579079,-1.762182039597974
454,stable,-1.000000000000000,-2.359056576402509,-1.239818981412100
455,stable,-1.000000000000000,-3.251222528604558,-1.491514659330278
456,stable,-1.000000000000000,-1.277903647991479,-1.534941426711157
457,stable,-1.000000000000000,-2.155171182203048,-1.360313421770115
458,stable,-1.000000000000000,-2.471233559431312,-1.613885791070061
459,stable,-1.000000000000000,-3.217974539089482,-1.362351380754262
460,stable,-1.000000000000000,-2.606802065998636,-1.555106084619183
461,stable,-1.000000000000000,-3.152763637312091,-1.270647902332712
462,stable,-1.000000000000000,-1.781411816962645,-1.332421938248444
463,stable,-1.000000000000000,-2.753360257353052,-1.967521416881937
464,stable,-1.000000000000000,-2.090233232986066,-1.819324739204603
465,stable,-1.000000000000000,-2.441772431619029,-1.631934385281056
466,stable,-1.000000000000000,-1.392086987063522,-1.264298711292213
467,stable,-1.000000000000000,-1.436477370458306,-1.312209599622292
468,stable,-1.000000000000000,-2.394150242431351,-1.802804353937972
469,stable,-1.000000000000000,-2.445178371825023,-1.236040586663876
470,stable,-1.000000000000000,-2.453178957814316,-1.580929771065712
471,stable,-1.000000000000000,-2.536184656741170,-1.231880582461599
472,stable,-1.000000000000000,-2.643594925775687,-1.252773363550659
473,stable,-1.000000000000000,-3.877746242033027,-1.378769998264033
474,stable,-1.000000000000000,-1.838850020969403,-1.750521051901160
475,stable,-1.000000000000000,-1.920342333585722,-1.579459362605121
476,stable,-1.000000000000000,-3.102411677498822,-1.416340557225340
477,stable,-1.000000000000000,-3.199441808473239,-1.965725666843355
478,stable,-1.000000000000000,-1.461555499015958,-1.567123840650311
479,stable,-1.000000000000000,-2.305941859711311,-1.748262249602703
480,stable,-1.000000000000000,-2.196390718760085,-2.088146871537901
481,stable,-1.000000000000000,-2.513209771699621,-1.592920471797697
482,stable,-1.000000000000000,-2.623288636023062,-1.341789046287886
483,stable,-1.000000000000000,-2.770351435377961,-1.760494465968804
484,stable,-1.000000000000000,-2.067412089712889,-1.451919642742723
485,stable,-1.000000000000000,-2.209835788341479,-1.587022888626962
486,stable,-1.000000000000000,-2.368145123400609,-1.361737242783420
487,stable,-1.000000000000000,-2.765305566466850,-1.634746266983711
488,stable,-1.000000000000000,-2.242627218263806,-1.390251561271725
489,stable,-1.000000000000000,-2.397895543377672,-1.348222024273127
490,stable,-1.000000000000000,-2.522687475902785,-1.321069087032811
491,stable,-1.000000000000000,-1.785697488470760,-1.626146902512119
492,stable,-1.000000000000000,-2.537531828698775,-1.623979282128857
493,stable,-1.000000000000000,-1.775384321299498,-1.631999099510722
494,stable,-1.000000000000000,-2.338696395097941,-1.287830855741049
495,stable,-1.000000000000000,-2.262170296138720,-1.538670374880894
496,stable,-1.000000000000000,-2.099485992726841,-1.564080536016263
497,stable,-1.000000000000000,-2.802645539326477,-1.616598044871353
498,stable,-1.000000000000000,-1.811537433382682,-1.866275510008563
499,stable,-1.000000000000000,-2.740680867419542,-1.480439043505612
500,stable,-1.000000000000000,-1.937485468843079,-1.514771993533941
501,stable,-1.000000000000000,-2.590685945877340,-1.280847633533995
502,stable,-1.000000000000000,-2.686039533593430,-1.553366334410384
503,stable,-1.000000000000000,-1.397632406376943,-1.411331042123493
504,stable,-1.000000000000000,-2.391029067934141,-1.258440356410574
505,stable,-1.000000000000000,-3.332320754556349,-1.673355992257711
506,stable,-1.000000000000000,-1.598636152168183,-1.517022550702677
507,stable,-1.000000000000000,-2.749579063674901,-1.318784353949013
508,stable,-1.000000000000000,-2.112502108706394,-1.577537911725813
509,stable,-1.000000000000000,-1.364056163642090,-1.544359415594954
510,stable,-1.000000000000000,-3.725429627878839,-1.313200890974258
511,stable,-1.000000000000000,-2.078934369523267,-1.428177342226263
512,stable,-1.000000000000000,-3.064093414126546,-1.756128526118118
513,stable,-1.000000000000000,-1.850488943357959,-1.220195848029107
514,stable,-1.000000000000000,-2.050711159427010,-1.584365666025406
515,stable,-1.000000000000000,-2.123988435974752,-1.644954985589720
516,stable,-1.000000000000000,-3.042052475011587,-1.563727769635307
517,stable,-1.000000000000000,-1.767450844918130,-1.461861270110603
518,stable,-1.000000000000000,-3.591974084173671,-1.371573284064652
519,stable,-1.000000000000000,-3.603186708704015,-1.493053600301209
520,stable,-1.000000000000000,-2.067281551167071,-1.781938002292009
521,stable,-1.000000000000000,-1.759784101485366,-1.771062247338705
522,stable,-1.000000000000000,-2.442843943310436,-1.552001192874741
523,stable,-1.000000000000000,-2.412957394619298,-1.231411891058087
524,stable,-1.000000000000000,-1.714795711337501,-1.226793701353017
525,stable,-1.000000000000000,-2.424885979766259,-1.188944547542633
526,stable,-1.000000000000000,-1.408842014625407,-1.345995179261081
527,stable,-1.000000000000000,-1.508075359457507,-1.467539828969166
528,stable,-1.000000000000000,-2.322966872548022,-1.632361950039922
529,stable,-1.000000000000000,-1.640869768918492,-1.484847026003990
530,stable,-1.000000000000000,-1.960079572507311,-1.309478235547431
531,stable,-1.000000000000000,-2.645595641815817,-1.486269883362183
532,stable,-1.000000000000000,-2.633267226425232,-1.240838796889875
533,stable,-1.000000000000000,-1.867899131450031,-1.615703909323202
534,stable,-1.000000000000000,-2.461904458126810,-1.289520052610897
535,stable,-1.000000000000000,-1.647101015341832,-1.989214089291636
536,stable,-1.000000000000000,-1.947760385952279,-1.764313825522549
537,stable,-1.000000000000000,-1.958558390168946,-1.516800697019789
538,stable,-1.000000000000000,-2.181034664448816,-1.471748245370691
539,stable,-1.000000000000000,-1.648728391827717,-1.985408891225234
540,stable,-1.000000000000000,-2.612268011684137,-2.201789889644715
541,stable,-1.000000000000000,-2.227862183295656,-1.280432649335125
542,stable,-1.000000000000000,-3.220696433651028,-1.614423991282820
543,stable,-1.000000000000000,-2.199436380399675,-1.461562077776762
544,stable,-1.000000000000000,-3.171554354874388,-1.201405813306337
545,stable,-1.000000000000000,-1.667333615070675,-1.338141892934800
546,stable,-1.000000000000000,-2.666826877233689,-2.073072247818345
547,stable,-1.000000000000000,-2.514504922583001,-1.546053249913712
548,stable,-1.000000000000000,-2.149680360904313,-1.222543985495577
549,stable,-1.000000000000000,-1.853766005555372,-1.698568355968746
550,stable,-1.000000000000000,-1.577200336079841,-1.349298779037781
551,stable,-1.000000000000000,-1.986016437025683,-1.328037850616965
552,stable,-1.000000000000000,-1.953975676189657,-1.442303543677554
553,stable,-1.000000000000000,-2.968623478654990,-1.390167734803981
554,stable,-1.000000000000000,-2.192436803145029,-1.454062058561249
555,stable,-1.000000000000000,-2.560435560691985,-1.267750551109202
556,stable,-1.000000000000000,-2.438421959104744,-1.864317542829667
557,stable,-1.000000000000000,-2.015230060511385,-1.320887584457523
558,stable,-1.000000000000000,-1.977671491365982,-1.442025864838797
559,stable,-1.000000000000000,-2.313006003794726,-1.429518517437828
560,stable,-1.000000000000000,-1.606146628490933,-1.612877855775878
561,stable,-1.000000000000000,-2.007484459860279,-1.683535909571219
562,stable,-1.000000000000000,-2.044929195329132,-1.543977969828120
563,stable,-1.000000000000000,-2.042183535980257,-1.441919478878845
564,stable,-1.000000000000000,-2.247930267611082,-1.853894078347366
565,stable,-1.000000000000000,-2.714503296127077,-1.450420216940984
566,stable,-1.000000000000000,-2.689624000359800,-1.667273450904759
567,stable,-1.000000000000000,-2.643689298685558,-1.234748005808797
568,stable,-1.000000000000000,-2.052499821742231,-1.405625358605903
569,stable,-1.000000000000000,-3.100982174539240,-1.221037758339662
570,stable,-1.000000000000000,-1.916567787015083,-1.337199293891899
571,stable,-1.000000000000000,-1.860486632751417,-1.243777404160937
572,stable,-1.000000000000000,-2.157338608171813,-1.471585361345205
573,stable,-1.000000000000000,-2.055677058980109,-1.270492865747656
574,stable,-1.000000000000000,-2.881196193340884,-1.321159473220177
575,stable,-1.000000000000000,-2.220205970399547,-1.479973099543713
576,stable,-1.000000000000000,-1.581350675112844,-1.282199779758230
577,stable,-1.000000000000000,-2.122247551291366,-1.632162215173594
578,stable,-1.000000000000000,-2.274664045342433,-1.815025118179619
579,stable,-1.000000000000000,-3.006479508392658,-1.350292925722897
580,stable,-1.000000000000000,-2.230989618055901,-1.630136617779499
581,stable,-1.000000000000000,-2.157845037174411,-1.225012214756134
582,stable,-1.000000000000000,-1.758912471679650,-1.458646982267965
583,stable,-1.000000000000000,-2.296718690422495,-1.235737248236546
584,stable,-1.000000000000000,-2.324919820803188,-1.887392186326906
585,stable,-1.000000000000000,-1.278157316090073,-1.169300953974016
586,stable,-1.000000000000000,-1.266378731044824,-1.508223229378927
587,stable,-1.000000000000000,-1.995183589155204,-1.395513820432825
588,stable,-1.000000000000000,-2.268693385762163,-1.254404082276778
589,stable,-1.000000000000000,-1.956411316581807,-1.431219056597911
590,stable,-1.000000000000000,-1.559012106374212,-1.960505386134173
591,stable,-1.000000000000000,-2.071480506940588,-2.095879870117642
592,stable,-1.000000000000000,-2.059983552520862,-1.381899939510731
593,stable,-1.000000000000000,-1.569765343965855,-1.432198444206733
594,stable,-1.000000000000000,-1.814955475841998,-1.835099482297665
595,stable,-1.000000000000000,-1.554472585259646,-1.533169220027048
596,stable,-1.000000000000000,-1.754460031537747,-1.381701528953272
597,stable,-1.000000000000000,-2.602688920440414,-1.419718570015903
598,stable,-1.000000000000000,-1.875923809784581,-1.451150010339916
599,stable,-1.000000000000000,-1.723325249549816,-1.375907699513846
600,stable,-1.000000000000000,-2.501763836138707,-1.682676642918523
601,stable,-1.000000000000000,-1.655997879284769,-1.778625473903958
602,stable,-1.000000000000000,-2.286963815135323,-1.314814743353054
603,stable,-1.000000000000000,-1.892366926695104,-1.730188284942415
604,stable,-1.000000000000000,-2.273924821263790,-1.388728974037804
605,stable,-1.000000000000000,-1.691979206138058,-1.812857869917934
606,stable,-1.000000000000000,-2.275862174457870,-1.488964408345055
607,stable,-1.000000000000000,-1.644869497045875,-1.133382904052269
608,stable,-1.000000000000000,-2.248056071421161,-1.381333576326142
609,stable,-1.000000000000000,-2.120427419111365,-1.307283265879960
610,stable,-1.000000000000000,-3.080179372718703,-1.611469521303661
611,stable,-1.000000000000000,-1.897841084624815,-1.866045444323390
612,stable,-1.000000000000000,-1.382291665137018,-1.638173473060306
613,stable,-1.000000000000000,-1.762786377410521,-1.655879990779795
614,stable,-1.000000000000000,-1.910296695386933,-1.417795500019565
615,stable,-1.000000000000000,-1.486337863156223,-1.464030268864917
616,stable,-1.000000000000000,-3.971737005773321,-1.342593282344751
617,stable,-1.000000000000000,-2.626987174806345,-1.267901099403389
618,stable,-1.000000000000000,-1.810045820317100,-1.377653172065038
619,stable,-1.000000000000000,-1.394637462988612,-1.577148524404038
620,stable,-1.000000000000000,-3.104900324753544,-1.318135110777803
621,stable,-1.000000000000000,-2.126695762621239,-1.547650840084316
622,stable,-1.000000000000000,-1.781901065047350,-1.392445307224989
623,stable,-1.000000000000000,-1.431613946537254,-1.988659567954528
624,stable,-1.000000000000000,-1.651869446312048,-1.385619733729982
625,stable,-1.000000000000000,-1.765498264845519,-1.847090890980326
626,stable,-1.000000000000000,-1.432272864920151,-1.356824216636596
627,stable,-1.000000000000000,-2.763634364795507,-1.215796073840465
628,stable,-1.000000000000000,-2.982212677648931,-1.708709752216237
629,stable,-1.000000000000000,-1.189344539267040,-1.276728009746876
630,stable,-1.000000000000000,-2.526652454024770,-1.942958928062581
631,stable,-1.000000000000000,-2.352261137424648,-1.277428771601990
632,stable,-1.000000000000000,-1.701978923254046,-1.426077906595310
633,stable,-1.000000000000000,-2.811446604002413,-1.415158821211662
634,stable,-1.000000000000000,-2.494766231655376,-1.641000158691895
635,stable,-1.000000000000000,-2.069359755092364,-1.264644971757662
636,stable,-1.000000000000000,-2.027934358964558,-1.928398205316626
637,stable,-1.000000000000000,-2.213049009842507,-1.655117184011033
638,stable,-1.000000000000000,-1.759523900720524,-1.242263212274111
639,stable,-1.000000000000000,-2.430869303156214,-1.251092371348932
640,stable,-1.000000000000000,-2.946347245164361,-1.878733279940207
641,stable,-1.000000000000000,-1.620359072127030,-1.379140096352785
642,stable,-1.000000000000000,-2.138483437323885,-1.257983014365891
643,stable,-1.000000000000000,-2.954336719681805,-1.595257012872025
644,stable,-1.000000000000000,-1.611530989306630,-1.430130494743935
645,stable,-1.000000000000000,-1.842134470794008,-1.395620650881028
646,stable,-1.000000000000000,-2.096879769393126,-1.890292689873604
647,stable,-1.000000000000000,-2.648605965721799,-1.327175386599265
648,stable,-1.000000000000000,-2.832556849803950,-1.846374826563988
649,stable,-1.000000000000000,-1.970923100518121,-1.526648984669009
650,stable,-1.000000000000000,-1.962850105453981,-1.573689949815162
651,stable,-1.000000000000000,-3.445087652615257,-1.397038205410354
652,stable,-1.000000000000000,-2.973579754759157,-1.235706493753241
653,stable,-1.000000000000000,-2.105255488415423,-1.816992927902902
654,stable,-1.000000000000000,-2.814317554224544,-1.584697349011549
655,stable,-1.000000000000000,-1.846857413735052,-2.026556171331322
656,stable,-1.000000000000000,-1.426541949516832,-1.598677534013405
657,stable,-1.000000000000000,-2.405178888202499,-1.799455684391432
658,stable,-1.000000000000000,-2.390979484702029,-1.465667750919238
659,stable,-1.000000000000000,-2.845859673468112,-1.693915740135708
660,stable,-1.000000000000000,-3.152666987697557,-1.308260359117412
661,stable,-1.000000000000000,-2.634036870445925,-1.631137063784990
662,stable,-1.000000000000000,-2.181908462604042,-1.230433943346725
663,stable,-1.000000000000000,-1.224056478895363,-1.568522102585121
664,stable,-1.000000000000000,-1.903340848159132,-1.720178427640349
665,stable,-1.000000000000000,-2.444864492928900,-1.218714105179970
666,stable,-1.000000000000000,-2.180183140459121,-1.361285365943331
667,stable,-1.000000000000000,-2.925910414764076,-1.749361733403930
668,stable,-1.000000000000000,-2.500411063007050,-1.746155692118919
669,stable,-1.000000000000000,-1.984306802848550,-1.592242834682111
670,stable,-1.000000000000000,-1.832714733736793,-1.534941756093758
671,stable,-1.000000000000000,-1.639441792305661,-1.483641507533321
672,stable,-1.000000000000000,-2.788827159924949,-1.288070219685324
673,stable,-1.000000000000000,-1.683157291201724,-1.511693108972395
674,stable,-1.000000000000000,-2.378977583124652,-1.420209507821710
675,stable,-1.000000000000000,-2.948638593035867,-1.403447223186959
676,stable,-1.000000000000000,-1.532641790538946,-1.386062978301197
677,stable,-1.000000000000000,-1.557656011816562,-1.637725241540466
678,stable,-1.000000000000000,-2.576869862863532,-1.559255651212879
679,stable,-1.000000000000000,-3.432235554551880,-1.854436413035728
680,stable,-1.000000000000000,-1.642705553738779,-1.580606082221493
681,stable,-1.000000000000000,-3.200211774128547,-1.684710935165640
682,stable,-1.000000000000000,-1.303102363061043,-2.156553595908917
683,stable,-1.000000000000000,-1.796243174005212,-2.509470066230278
684,stable,-1.000000000000000,-1.927211699170584,-1.332625270006247
685,stable,-1.000000000000000,-2.826080461121364,-2.134131333865071
686,stable,-1.000000000000000,-1.719523762079916,-1.446076777036069
687,stable,-1.000000000000000,-2.151805258537934,-1.476642552195699
688,stable,-1.000000000000000,-2.417369960763608,-1.197559618085506
689,stable,-1.000000000000000,-2.076316575374221,-1.058612941356841
690,stable,-1.000000000000000,-2.168849596288055,-1.670748114716844
691,stable,-1.000000000000000,-2.060899093397893,-1.492665688740090
692,stable,-1.000000000000000,-1.784409753069895,-3.229846167901997
693,stable,-1.000000000000000,-2.822091378773621,-1.557716731578694
694,stable,-1.000000000000000,-1.865216429257998,-1.318595648364862
695,stable,-1.000000000000000,-2.102318071523769,-1.178472410116228
696,stable,-1.000000000000000,-3.408901694470842,-1.342874962923815
697,stable,-1.000000000000000,-2.114135411589814,-1.736833746428601
698,stable,-1.000000000000000,-2.064816259760846,-1.243921204470098
699,stable,-1.000000000000000,-2.250564751993807,-1.525388929411747
700,stable,-1.000000000000000,-2.607285516700358,-1.443727750636754
701,stable,-1.000000000000000,-1.324298314217003,-1.890395804308355
702,stable,-1.000000000000000,-2.446143433000543,-1.321112104575150
703,stable,-1.000000000000000,-1.686415785219879,-2.046506216283888
704,stable,-1.000000000000000,-2.366089667715642,-1.513334139905055
705,stable,-1.000000000000000,-2.471310532917414,-1.759194375539664
706,stable,-1.000000000000000,-2.415233342973806,-1.736661568313139
707,stable,-1.000000000000000,-1.770296351712886,-1.635182376121520
708,stable,-1.000000000000000,-1.873561212200002,-1.406091081793420
709,stable,-1.000000000000000,-2.256680619582767,-1.425307686884480
710,stable,-1.000000000000000,-1.722278667497449,-1.319458713871427
711,stable,-1.000000000000000,-2.563744793325895,-1.606701016062289
712,stable,-1.000000000000000,-2.983091739930387,-1.770085874217330
713,stable,-1.000000000000000,-1.702152496582130,-1.524128807628585
714,stable,-1.000000000000000,-2.412015340036305,-1.748532853300276
715,stable,-1.000000000000000,-1.425045094685629,-1.722637307277182
716,stable,-1.000000000000000,-1.653671817177383,-1.733028331548667
717,stable,-1.000000000000000,-1.844696172222939,-1.844502182877477
718,stable,-1.000000000000000,-2.727365395490779,-1.475580651371274
719,stable,-1.000000000000000,-1.921383316250285,-1.527807107355329
720,stable,-1.000000000000000,-2.006710477777233,-1.467270348730381
721,stable,-1.000000000000000,-2.077623090875932,-1.587162405046001
722,stable,-1.000000000000000,-2.550013768453937,-1.220838484870910
723,stable,-1.000000000000000,-2.112887131865136,-1.333807119022822
724,stable,-1.000000000000000,-4.207947677365155,-2.060790507064667
725,stable,-1.000000000000000,-2.604360299548716,-1.354867079993710
726,stable,-1.000000000000000,-2.631659537932137,-1.506282577902311
727,stable,-1.000000000000000,-2.473587282722292,-1.449951796443202
728,stable,-1.000000000000000,-2.359401008404120,-1.484021998476237
729,stable,-1.000000000000000,-2.830920781150780,-1.402757913630921
730,stable,-1.000000000000000,-1.751519619148894,-1.545864336163504
731,stable,-1.000000000000000,-2.276160115404309,-1.447800966561772
732,stable,-1.000000000000000,-2.027497345289248,-1.790099187186570
733,stable,-1.000000000000000,-3.199959219740776,-1.369364027981646
734,stable,-1.000000000000000,-1.240283154970712,-1.696095243969467
735,stable,-1.000000000000000,-2.615797665681612,-1.179541964622331
736,stable,-1.000000000000000,-2.901809173299625,-1.416604386526160
737,stable,-1.000000000000000,-1.996127229016565,-1.841449013474630
738,stable,-1.000000000000000,-2.569320168040576,-1.453453835827531
739,stable,-1.000000000000000,-2.475047751802776,-1.240703655115794
740,stable,-1.000000000000000,-2.710362189834996,-1.992452439721092
741,stable,-1.000000000000000,-1.902488974907101,-1.255489283124916
742,stable,-1.000000000000000,-2.625224477156735,-1.601900740235578
743,stable,-1.000000000000000,-2.052697662496939,-1.534467546764063
744,stable,-1.000000000000000,-2.650705678992381,-1.596786739915842
745,stable,-1.000000000000000,-1.570304265500454,-1.265646522108000
746,stable,-1.000000000000000,-1.584612947930964,-1.394220887916163
747,stable,-1.000000000000000,-3.148440215889423,-1.328440551893436
748,stable,-1.000000000000000,-1.983360690210247,-1.681347946345340
749,stable,-1.000000000000000,-3.178523417669567,-1.423805230588187
750,stable,-1.000000000000000,-3.333862609953030,-1.518524518993217
751,stable,-1.000000000000000,-1.604680785637356,-1.300107480463339
752,stable,-1.000000000000000,-3.038258629021584,-1.700619451235980
753,stable,-1.000000000000000,-2.685548143366759,-1.368328128184658
754,stable,-1.000000000000000,-1.736926433884946,-1.678435090463609
755,stable,-1.000000000000000,-1.837218323373236,-1.320386839506682
756,stable,-1.000000000000000,-3.115416132228347,-1.475572303315857
757,stable,-1.000000000000000,-2.156438140315004,-1.533922730792256
758,stable,-1.000000000000000,-3.067776926825900,-1.730785965453833
759,stable,-1.000000000000000,-3.504798021797797,-1.292829049547436
760,stable,-1.000000000000000,-2.179921977854974,-1.390011786032119
761,stable,-1.000000000000000,-2.202215944034833,-1.315329888340784
762,stable,-1.000000000000000,-1.427620173381001,-1.468797991750762
763,stable,-1.000000000000000,-1.867374113718142,-1.497450697228487
764,stable,-1.000000000000000,-1.988156650171732,-1.590098093649431
765,stable,-1.000000000000000,-1.988368791753601,-1.351210816123057
766,stable,-1.000000000000000,-1.770116395506193,-1.197129171574488
767,stable,-1.000000000000000,-3.122919980378356,-2.283435594319599
768,stable,-1.000000000000000,-2.064233389115543,-1.318675743008498
769,stable,-1.000000000000000,-1.885454739343913,-1.818371462431969
770,stable,-1.000000000000000,-2.023585072347487,-1.514817235012742
771,stable,-1.000000000000000,-2.450423839254654,-1.603542552620638
772,stable,-1.000000000000000,-1.668400044218288,-1.231835641956422
773,stable,-1.000000000000000,-1.900339957894175,-1.179245050574536
774,stable,-1.000000000000000,-2.796196732750104,-1.682155807240633
775,stable,-1.000000000000000,-3.799669868421915,-1.408781848644139
776,stable,-1.000000000000000,-2.648403901050415,-1.359086581142037
777,stable,-1.000000000000000,-2.449016882150318,-1.353363302943762
778,stable,-1.000000000000000,-2.539950084805241,-1.766204768471653
779,stable,-1.000000000000000,-2.369354978273805,-1.468542548915138
780,stable,-1.000000000000000,-1.765540985155894,-1.768550139269792
781,stable,-1.000000000000000,-2.822287456569029,-1.738636766698619
782,stable,-1.000000000000000,-2.025822317948041,-1.380161444845726
783,stable,-1.000000000000000,-2.588251590852451,-1.333078532130457
784,stable,-1.000000000000000,-1.879845809923609,-1.314643291254470
785,stable,-1.000000000000000,-2.121241260138049,-1.415897923638113
786,stable,-1.000000000000000,-2.556637211702764,-2.006166254985146
787,stable,-1.000000000000000,-2.284707749247900,-1.286937805882189
788,stable,-1.000000000000000,-2.857022908070576,-1.245321983006761
789,stable,-1.000000000000000,-3.793488708097357,-1.629004701913800
790,stable,-1.000000000000000,-2.148000508037512,-1.384538040030748
791,stable,-1.000000000000000,-4.252257487773022,-1.360785511671565
792,stable,-1.000000000000000,-2.291473531877273,-1.413668916793540
793,stable,-1.000000000000000,-2.741583971625005,-1.385185087798163
794,stable,-1.000000000000000,-1.937536244709918,-1.413901722873561
795,stable,-1.000000000000000,-2.678879272847553,-1.616371477721259
796,stable,-1.000000000000000,-2.153917231085870,-1.392651134734479
797,stable,-1.000000000000000,-2.287337947589549,-1.684333349461667
798,stable,-1.000000000000000,-1.594377851099125,-1.128913889828254
799,stable,-1.000000000000000,-2.833849621325498,-1.472876947605982
800,stable,-1.000000000000000,-2.310132407188576,-1.831648019484419
801,stable,-1.000000000000000,-2.119981731844746,-1.606589438393712
802,stable,-1.000000000000000,-2.444875803583272,-1.353445129934698
803,stable,-1.000000000000000,-2.807079828009591,-1.442586475401185
804,stable,-1.000000000000000,-1.862833764404058,-1.336974834814100
805,stable,-1.000000000000000,-1.931638984082383,-1.503704114875291
806,stable,-1.000000000000000,-1.759448370634345,-1.726352707577462
807,stable,-1.000000000000000,-2.568713508189830,-1.577717335167108
808,stable,-1.000000000000000,-2.782074977651064,-1.422155099222437
809,stable,-1.000000000000000,-1.680290246196819,-1.264071162883056
810,stable,-1.000000000000000,-2.447884509112555,-1.338440022373106
811,stable,-1.000000000000000,-2.264687279282953,-1.201741587821743
812,stable,-1.000000000000000,-1.627104441871325,-1.468710177345201
813,stable,-1.000000000000000,-2.530573031406675,-2.178150734369410
814,stable,-1.000000000000000,-3.528815899688198,-1.308343206241261
815,stable,-1.000000000000000,-2.844570281740744,-1.819726924426504
816,stable,-1.000000000000000,-2.059452644454723,-1.352718030891992
817,stable,-1.000000000000000,-1.762446062210074,-1.560810498544015
818,stable,-1.000000000000000,-1.811847747332649,-1.870321307185804
819,stable,-1.000000000000000,-2.541229053244024,-1.427659712710010
820,stable,-1.000000000000000,-2.554409375341493,-1.772622099394539
821,stable,-1.000000000000000,-3.045086164318491,-1.356820094631985
822,stable,-1.000000000000000,-2.273624171453775,-1.852185407740762
823,stable,-1.000000000000000,-1.826376189601433,-2.335554619108734
824,stable,-1.000000000000000,-2.161189191769154,-1.382428278229781
825,stable,-1.000000000000000,-2.323408175230725,-1.503708900345373
826,stable,-1.000000000000000,-1.037102441724983,-1.929417080059466
827,stable,-1.000000000000000,-2.300927165469830,-1.498314583706815
828,stable,-1.000000000000000,-2.239291924808640,-1.090099640394328
829,stable,-1.000000000000000,-1.928439910217094,-1.259740135894390
830,stable,-1.000000000000000,-1.284073126345675,-1.474260140850674
831,stable,-1.000000000000000,-1.953448854177395,-1.816692431115371
832,stable,-1.000000000000000,-2.330799242139619,-1.208751430967823
833,stable,-1.000000000000000,-2.157081130440929,-1.909922486986034
834,stable,-1.000000000000000,-2.159611784787558,-1.966154272900894
835,stable,-1.000000000000000,-1.697918125966680,-1.795998141969903
836,stable,-1.000000000000000,-2.226924774640793,-1.694461156555917
837,stable,-1.000000000000000,-1.362217761328793,-1.610198835049232
838,stable,-1.000000000000000,-1.796914246406232,-1.554479661048390
839,stable,-1.000000000000000,-2.521800862948112,-1.388211139448686
840,stable,-1.000000000000000,-2.628645471304480,-1.448295646230690
841,stable,-1.000000000000000,-2.014689633659145,-1.827032486908138
842,stable,-1.000000000000000,-1.820048701013548,-1.545614748494700
843,stable,-1.000000000000000,-2.296345757560630,-1.158210985537153
844,stable,-1.000000000000000,-2.340180253893777,-1.951086256565759
845,stable,-1.000000000000000,-2.627783868247207,-1.427893445099471
846,stable,-1.000000000000000,-3.206025654539189,-1.648572712019813
847,stable,-1.000000000000000,-1.400311048331787,-1.644649650144856
848,stable,-1.000000000000000,-2.964489528128979,-1.913484098840854
849,stable,-1.000000000000000,-1.990249195929209,-1.567830889951438
850,stable,-1.000000000000000,-2.242810814312179,-1.629669426110922
851,stable,-1.000000000000000,-1.997751354487264,-1.562204905290855
852,stable,-1.000000000000000,-2.228695826848252,-1.227846338162635
853,stable,-1.000000000000000,-2.446426005887588,-1.419406298140530
854,stable,-1.000000000000000,-2.081012668704716,-1.547260715022276
855,stable,-1.000000000000000,-2.687015456423978,-1.414432634006516
856,stable,-1.000000000000000,-1.995322891008982,-1.582319036009721
857,stable,-1.000000000000000,-1.874319882354030,-1.662523995502852
858,stable,-1.000000000000000,-1.588543269221645,-1.666079797214479
859,stable,-1.000000000000000,-3.977810464944923,-1.504338510414527
860,stable,-1.000000000000000,-1.491738868693346,-1.369010937320127
861,stable,-1.000000000000000,-2.553140336071920,-1.655290900090222
862,stable,-1.000000000000000,-2.001659152372895,-2.296506469137967
863,stable,-1.000000000000000,-3.060048519275597,-1.207304901967291
864,stable,-1.000000000000000,-3.114205258933680,-1.590822195546934
865,stable,-1.000000000000000,-2.306839417175070,-1.581410316983238
866,stable,-1.000000000000000,-1.854148176840681,-1.399586501240265
867,stable,-1.000000000000000,-2.470165751790773,-1.908077269734349
868,stable,-1.000000000000000,-3.606125911501294,-1.532914488459937
869,stable,-1.000000000000000,-2.002382027298154,-1.325301908349502
870,stable,-1.000000000000000,-2.844348315559728,-1.565590402809903
